customer_id,registration_date,full_name,email,phone,city,region,age,gender,customer_segment
10260,2023-06-03,Павленко Вікторія Петрівна,user10260@gmail.com,+380509802247,Куп'янськ,Харківська,20,Ж,Standard
10261,2023-05-03,Петренко Оксана Олександрівна,user10261@ukr.net,+380505879907,Ізюм,Харківська,19,Ж,Standard
10262,2024-05-29,Савченко Юлія Іванівна,user10262@gmail.com,+380501694654,Червоноград,Львівська,24,Ж,Standard
10263,2023-10-09,Ткаченко Віктор Олександрович,user10263@ukr.net,+380501215463,Одеса,Одеська,56,М,Budget
10264,2022-06-16,Кузьменко Сергій Сергійович,user10264@gmail.com,+380505965220,Вишневе,Київська,54,М,Standard
10265,2024-04-26,Клименко Володимир Петрович,user10265@ukr.net,+380505196567,Київ,Київська,58,М,Budget
10266,2023-09-14,Кузьменко Олег Володимирович,user10266@gmail.com,+380507371473,Куп'янськ,Харківська,38,М,Standard
10267,2024-09-28,Іваненко Олександр Сергійович,user10267@ukr.net,+380505064075,Одеса,Одеська,41,М,Premium
10268,2022-10-14,Ткаченко Сергій Сергійович,user10268@gmail.com,+380502105164,Біла Церква,Київська,37,М,Standard
10269,2022-02-26,Клименко Олег Олександрович,user10269@ukr.net,+380508762123,Кривий Ріг,Дніпропетровська,25,М,Standard
10270,2022-08-23,Іваненко Роман Сергійович,user10270@gmail.com,+380504752790,Львів,Львівська,33,М,Budget
10271,2022-08-12,Савченко Іван Сергійович,user10271@ukr.net,+380506003832,Дніпро,Дніпропетровська,50,М,Standard
10272,2024-10-15,Семенченко Андрій Володимирович,user10272@gmail.com,+380502186621,Павлоград,Дніпропетровська,57,М,Budget
10273,2022-06-13,Петренко Світлана Сергіївна,user10273@ukr.net,+380501015459,Южне,Одеська,44,Ж,Standard
10274,2023-10-16,Кравченко Дмитро Сергійович,user10274@gmail.com,+380504491989,Южне,Одеська,61,М,Standard
10275,2023-10-09,Павленко Наталія Іванівна,user10275@ukr.net,+380506122676,Білгород-Дністровський,Одеська,42,Ж,Standard
10276,2024-10-16,Кравченко Віктор Іванович,user10276@gmail.com,+380503185116,Южне,Одеська,65,М,Standard
10277,2023-01-26,Клименко Андрій Володимирович,user10277@ukr.net,+380508680939,Нікополь,Дніпропетровська,42,М,Budget
10278,2024-11-12,Клименко Катерина Іванівна,user10278@gmail.com,+380501340169,Бровари,Київська,20,Ж,Premium
10279,2022-09-19,Петренко Сергій Олександрович,user10279@ukr.net,+380506698636,Куп'янськ,Харківська,53,М,Premium
10280,2022-01-07,Коваленко Юлія Олександрівна,user10280@gmail.com,+380507072982,Южне,Одеська,41,Ж,Standard
10281,2024-12-20,Коваленко Оксана Петрівна,user10281@ukr.net,+380507075806,Кривий Ріг,Дніпропетровська,42,Ж,Standard
10282,2022-12-10,Мельник Петро Олександрович,user10282@gmail.com,+380504578001,Білгород-Дністровський,Одеська,55,М,Premium
10283,2023-01-24,Ткаченко Сергій Петрович,user10283@ukr.net,+380509531005,Куп'янськ,Харківська,21,М,Standard
10284,2023-11-13,Клименко Іван Петрович,user10284@gmail.com,+380501752113,Ізюм,Харківська,37,М,Standard
10285,2023-09-23,Ткаченко Вікторія Володимирівна,user10285@ukr.net,+380502649637,Южне,Одеська,40,Ж,Budget
10286,2024-03-02,Мельник Анна Іванівна,user10286@gmail.com,+380503178604,Нікополь,Дніпропетровська,40,Ж,Budget
10287,2023-08-16,Кузьменко Володимир Сергійович,user10287@ukr.net,+380505334037,Білгород-Дністровський,Одеська,34,М,Standard
10288,2024-11-24,Кравченко Анна Петрівна,user10288@gmail.com,+380505800125,Куп'янськ,Харківська,42,Ж,Premium
10289,2022-01-12,Семенченко Олена Іванівна,user10289@ukr.net,+380503233988,Стрий,Львівська,56,Ж,Standard
10290,2024-09-04,Кузьменко Олександр Іванович,user10290@gmail.com,+380503251571,Одеса,Одеська,19,М,Budget
10291,2023-12-21,Литвиненко Андрій Олександрович,user10291@ukr.net,+380509352791,Куп'янськ,Харківська,41,М,Standard
10292,2022-05-09,Семенченко Тетяна Іванівна,user10292@gmail.com,+380501793727,Біла Церква,Київська,45,Ж,Standard
10293,2024-06-17,Шевченко Ірина Володимирівна,user10293@ukr.net,+380507639336,Нікополь,Дніпропетровська,20,Ж,Budget
10294,2022-10-01,Ткаченко Володимир Сергійович,user10294@gmail.com,+380502040146,Павлоград,Дніпропетровська,62,М,Premium
10295,2023-07-18,Василенко Наталія Іванівна,user10295@ukr.net,+380503076794,Стрий,Львівська,42,Ж,Standard
10296,2022-08-23,Іваненко Ірина Петрівна,user10296@gmail.com,+380502024328,Білгород-Дністровський,Одеська,48,Ж,Standard
10297,2022-01-09,Семенченко Роман Олександрович,user10297@ukr.net,+380504916284,Бровари,Київська,38,М,Standard
10298,2023-01-25,Петренко Юлія Сергіївна,user10298@gmail.com,+380507686840,Біла Церква,Київська,25,Ж,Premium
10299,2024-08-14,Семенченко Тетяна Володимирівна,user10299@ukr.net,+380504498150,Павлоград,Дніпропетровська,22,Ж,Standard
10300,2022-04-04,Савченко Іван Володимирович,user10300@gmail.com,+380503456539,Стрий,Львівська,47,М,Premium
10301,2022-11-13,Шевченко Людмила Володимирівна,user10301@ukr.net,+380509499773,Стрий,Львівська,43,Ж,Standard
10302,2022-04-28,Бондаренко Вікторія Володимирівна,user10302@gmail.com,+380504086544,Дніпро,Дніпропетровська,35,Ж,Standard
10303,2022-06-06,Павленко Олександр Володимирович,user10303@ukr.net,+380506664032,Одеса,Одеська,39,М,Budget
10304,2023-12-28,Литвиненко Максим Володимирович,user10304@gmail.com,+380504036407,Чорноморськ,Одеська,64,М,Premium
10305,2023-10-10,Коваленко Катерина Петрівна,user10305@ukr.net,+380503062451,Стрий,Львівська,54,Ж,Premium
10306,2023-12-31,Кравченко Олександр Володимирович,user10306@gmail.com,+380509624207,Ізюм,Харківська,40,М,Standard
10307,2024-12-26,Бондаренко Світлана Іванівна,user10307@ukr.net,+380501859534,Чорноморськ,Одеська,36,Ж,Premium
10308,2022-01-03,Семенченко Володимир Сергійович,user10308@gmail.com,+380504059923,Київ,Київська,50,М,Premium
10309,2023-07-12,Іваненко Наталія Петрівна,user10309@ukr.net,+380505107390,Ізюм,Харківська,37,Ж,Standard
10310,2023-08-15,Коваленко Сергій Володимирович,user10310@gmail.com,+380501550141,Кривий Ріг,Дніпропетровська,50,М,Premium
10311,2023-09-01,Шевченко Людмила Петрівна,user10311@ukr.net,+380504930994,Южне,Одеська,33,Ж,Premium
10312,2022-11-06,Бондаренко Марія Петрівна,user10312@gmail.com,+380504875833,Павлоград,Дніпропетровська,44,Ж,Standard
10313,2022-12-03,Савченко Віктор Іванович,user10313@ukr.net,+380501614818,Чорноморськ,Одеська,41,М,Premium
10314,2024-05-26,Ткаченко Віктор Сергійович,user10314@gmail.com,+380504266890,Харків,Харківська,19,М,Budget
10315,2022-02-06,Ткаченко Оксана Сергіївна,user10315@ukr.net,+380509816662,Лозова,Харківська,45,Ж,Standard
10316,2024-05-24,Савченко Юлія Сергіївна,user10316@gmail.com,+380505682117,Вишневе,Київська,60,Ж,Standard
10317,2024-01-17,Василенко Наталія Іванівна,user10317@ukr.net,+380509092443,Лозова,Харківська,63,Ж,Premium
10318,2022-01-12,Семенченко Петро Володимирович,user10318@gmail.com,+380502973694,Львів,Львівська,24,М,Standard
10319,2023-03-08,Павленко Анна Володимирівна,user10319@ukr.net,+380504892158,Стрий,Львівська,29,Ж,Standard
10320,2022-07-14,Павленко Петро Володимирович,user10320@gmail.com,+380508195439,Київ,Київська,65,М,Standard
10321,2023-02-18,Савченко Олександр Петрович,user10321@ukr.net,+380509291722,Бровари,Київська,25,М,Budget
10322,2023-02-01,Павленко Андрій Іванович,user10322@gmail.com,+380508672277,Бровари,Київська,61,М,Budget
10323,2024-07-04,Ткаченко Петро Сергійович,user10323@ukr.net,+380505242179,Лозова,Харківська,33,М,Standard
10324,2023-06-04,Ткаченко Володимир Володимирович,user10324@gmail.com,+380505796290,Лозова,Харківська,39,М,Standard
10325,2024-10-18,Василенко Іван Володимирович,user10325@ukr.net,+380509703700,Нікополь,Дніпропетровська,64,М,Standard
10326,2023-11-18,Савченко Катерина Іванівна,user10326@gmail.com,+380509326610,Біла Церква,Київська,41,Ж,Budget
10327,2022-10-03,Павленко Тетяна Сергіївна,user10327@ukr.net,+380507660991,Чорноморськ,Одеська,43,Ж,Budget
10328,2022-02-05,Іваненко Володимир Іванович,user10328@gmail.com,+380509067165,Одеса,Одеська,61,М,Budget
10329,2023-11-19,Шевченко Юлія Петрівна,user10329@ukr.net,+380504818672,Бровари,Київська,52,Ж,Standard
10330,2023-08-10,Мельник Віктор Сергійович,user10330@gmail.com,+380503282935,Одеса,Одеська,57,М,Budget
10331,2023-04-12,Ткаченко Сергій Володимирович,user10331@ukr.net,+380506490263,Дрогобич,Львівська,34,М,Standard
10332,2024-08-18,Василенко Юлія Петрівна,user10332@gmail.com,+380509177798,Київ,Київська,60,Ж,Budget
10333,2022-05-02,Кравченко Марія Сергіївна,user10333@ukr.net,+380504428950,Павлоград,Дніпропетровська,41,Ж,Standard
10334,2022-06-20,Шевченко Наталія Сергіївна,user10334@gmail.com,+380508792239,Червоноград,Львівська,58,Ж,Standard
10335,2024-05-29,Павленко Дмитро Олександрович,user10335@ukr.net,+380508220661,Павлоград,Дніпропетровська,55,М,Standard
10336,2022-09-11,Бондаренко Дмитро Олександрович,user10336@gmail.com,+380506522227,Кривий Ріг,Дніпропетровська,47,М,Standard
10337,2022-08-23,Мельник Андрій Сергійович,user10337@ukr.net,+380507479174,Лозова,Харківська,19,М,Budget
10338,2024-11-24,Коваленко Дмитро Петрович,user10338@gmail.com,+380504408334,Біла Церква,Київська,50,М,Standard
10339,2022-10-07,Коваленко Олександр Сергійович,user10339@ukr.net,+380503756914,Біла Церква,Київська,59,М,Premium
10340,2023-12-20,Бондаренко Олександр Володимирович,user10340@gmail.com,+380507461162,Дрогобич,Львівська,37,М,Standard
10341,2024-03-27,Клименко Наталія Іванівна,user10341@ukr.net,+380502710991,Харків,Харківська,27,Ж,Standard
10342,2023-05-01,Кравченко Олена Володимирівна,user10342@gmail.com,+380505094250,Дрогобич,Львівська,43,Ж,Budget
10343,2023-06-06,Ткаченко Віктор Сергійович,user10343@ukr.net,+380506315965,Біла Церква,Київська,28,М,Budget
10344,2022-11-26,Шевченко Тетяна Олександрівна,user10344@gmail.com,+380504419376,Харків,Харківська,46,Ж,Premium
10345,2023-09-04,Шевченко Людмила Петрівна,user10345@ukr.net,+380506654997,Стрий,Львівська,59,Ж,Budget
10346,2022-07-31,Кузьменко Роман Петрович,user10346@gmail.com,+380506342196,Чорноморськ,Одеська,37,М,Standard
10347,2023-05-01,Клименко Анна Олександрівна,user10347@ukr.net,+380504289701,Червоноград,Львівська,43,Ж,Standard
10348,2022-06-29,Мельник Андрій Петрович,user10348@gmail.com,+380503379157,Львів,Львівська,50,М,Premium
10349,2024-01-27,Петренко Дмитро Іванович,user10349@ukr.net,+380506615224,Лозова,Харківська,45,М,Budget
10350,2023-11-30,Ткаченко Олександр Олександрович,user10350@gmail.com,+380506140208,Київ,Київська,48,М,Standard
10351,2024-11-07,Ткаченко Анна Володимирівна,user10351@ukr.net,+380503365139,Червоноград,Львівська,61,Ж,Standard
10352,2022-07-19,Мельник Олег Сергійович,user10352@gmail.com,+380509444522,Дрогобич,Львівська,57,М,Budget
10353,2022-05-31,Савченко Андрій Сергійович,user10353@ukr.net,+380503391147,Білгород-Дністровський,Одеська,34,М,Standard
10354,2022-03-07,Ткаченко Юрій Іванович,user10354@gmail.com,+380503188348,Лозова,Харківська,58,М,Premium
10355,2023-06-25,Коваленко Людмила Іванівна,user10355@ukr.net,+380502546934,Київ,Київська,46,Ж,Premium
10356,2022-11-09,Петренко Тетяна Олександрівна,user10356@gmail.com,+380505560774,Київ,Київська,52,Ж,Standard
10357,2024-05-22,Литвиненко Олександр Петрович,user10357@ukr.net,+380504268071,Нікополь,Дніпропетровська,31,М,Standard
10358,2024-08-04,Шевченко Володимир Сергійович,user10358@gmail.com,+380501934890,Київ,Київська,19,М,Standard
10359,2022-08-28,Іваненко Віктор Олександрович,user10359@ukr.net,+380505083841,Ізюм,Харківська,45,М,Premium
10360,2024-06-28,Ткаченко Роман Володимирович,user10360@gmail.com,+380506955351,Біла Церква,Київська,42,М,Standard
10361,2022-06-12,Коваленко Олег Володимирович,user10361@ukr.net,+380501899905,Дніпро,Дніпропетровська,48,М,Budget
10362,2023-05-07,Павленко Сергій Олександрович,user10362@gmail.com,+380508202191,Куп'янськ,Харківська,24,М,Budget
10363,2024-12-27,Ткаченко Володимир Олександрович,user10363@ukr.net,+380506315138,Южне,Одеська,35,М,Standard
10364,2024-04-01,Ткаченко Іван Сергійович,user10364@gmail.com,+380506317123,Київ,Київська,18,М,Standard
10365,2022-07-05,Мельник Ірина Іванівна,user10365@ukr.net,+380506507445,Львів,Львівська,45,Ж,Budget
10366,2024-06-26,Семенченко Іван Петрович,user10366@gmail.com,+380507783854,Лозова,Харківська,51,М,Standard
10367,2024-05-13,Семенченко Сергій Сергійович,user10367@ukr.net,+380504505533,Кривий Ріг,Дніпропетровська,61,М,Premium
10368,2022-11-27,Кузьменко Катерина Олександрівна,user10368@gmail.com,+380507137586,Южне,Одеська,27,Ж,Standard
10369,2023-04-17,Ткаченко Олег Петрович,user10369@ukr.net,+380503025446,Львів,Львівська,32,М,Budget
10370,2023-09-29,Литвиненко Наталія Сергіївна,user10370@gmail.com,+380508557876,Бровари,Київська,29,Ж,Standard
10371,2024-11-15,Петренко Володимир Володимирович,user10371@ukr.net,+380503653116,Львів,Львівська,38,М,Standard
10372,2022-07-06,Павленко Дмитро Іванович,user10372@gmail.com,+380502449816,Ізюм,Харківська,31,М,Standard
10373,2024-06-09,Кравченко Наталія Олександрівна,user10373@ukr.net,+380508638884,Кривий Ріг,Дніпропетровська,54,Ж,Budget
10374,2023-11-04,Іваненко Наталія Іванівна,user10374@gmail.com,+380509059410,Біла Церква,Київська,56,Ж,Standard
10375,2024-09-01,Петренко Катерина Петрівна,user10375@ukr.net,+380504682104,Южне,Одеська,18,Ж,Standard
10376,2022-06-04,Василенко Роман Олександрович,user10376@gmail.com,+380509733363,Вишневе,Київська,32,М,Standard
10377,2022-12-31,Кравченко Людмила Петрівна,user10377@ukr.net,+380508241819,Одеса,Одеська,46,Ж,Budget
10378,2022-07-06,Бондаренко Світлана Олександрівна,user10378@gmail.com,+380503268394,Білгород-Дністровський,Одеська,59,Ж,Standard
10379,2023-12-12,Шевченко Сергій Володимирович,user10379@ukr.net,+380506791406,Кривий Ріг,Дніпропетровська,62,М,Budget
10380,2023-11-10,Василенко Олександр Сергійович,user10380@gmail.com,+380506886259,Дрогобич,Львівська,42,М,Standard
10381,2022-10-14,Василенко Іван Володимирович,user10381@ukr.net,+380503876201,Павлоград,Дніпропетровська,45,М,Standard
10382,2022-07-26,Павленко Андрій Петрович,user10382@gmail.com,+380507581569,Южне,Одеська,39,М,Budget
10383,2024-08-14,Коваленко Вікторія Сергіївна,user10383@ukr.net,+380503530626,Одеса,Одеська,30,Ж,Premium
10384,2023-09-15,Бондаренко Андрій Іванович,user10384@gmail.com,+380509711007,Біла Церква,Київська,24,М,Standard
10385,2023-01-02,Кузьменко Оксана Сергіївна,user10385@ukr.net,+380501950029,Бровари,Київська,19,Ж,Budget
10386,2023-12-08,Литвиненко Олег Іванович,user10386@gmail.com,+380508559259,Лозова,Харківська,36,М,Budget
10387,2023-12-04,Семенченко Сергій Володимирович,user10387@ukr.net,+380501762520,Харків,Харківська,48,М,Standard
10388,2023-06-08,Литвиненко Оксана Олександрівна,user10388@gmail.com,+380508010798,Харків,Харківська,40,Ж,Standard
10389,2024-12-30,Кузьменко Наталія Сергіївна,user10389@ukr.net,+380505359934,Київ,Київська,31,Ж,Budget
10390,2023-12-08,Мельник Дмитро Петрович,user10390@gmail.com,+380502836267,Білгород-Дністровський,Одеська,22,М,Standard
10391,2024-12-03,Павленко Максим Володимирович,user10391@ukr.net,+380506020034,Білгород-Дністровський,Одеська,19,М,Standard
10392,2024-01-12,Петренко Юлія Іванівна,user10392@gmail.com,+380501207821,Біла Церква,Київська,50,Ж,Standard
10393,2024-07-13,Мельник Вікторія Іванівна,user10393@ukr.net,+380503366600,Одеса,Одеська,45,Ж,Standard
10394,2024-07-24,Савченко Людмила Петрівна,user10394@gmail.com,+380505515363,Кривий Ріг,Дніпропетровська,42,Ж,Standard
10395,2024-04-25,Ткаченко Людмила Іванівна,user10395@ukr.net,+380506463156,Куп'янськ,Харківська,51,Ж,Budget
10396,2022-05-29,Петренко Наталія Володимирівна,user10396@gmail.com,+380503862332,Бровари,Київська,21,Ж,Standard
10397,2022-04-07,Коваленко Анна Володимирівна,user10397@ukr.net,+380501473055,Нікополь,Дніпропетровська,32,Ж,Premium
10398,2023-06-18,Литвиненко Петро Олександрович,user10398@gmail.com,+380501562213,Лозова,Харківська,64,М,Standard
10399,2023-11-21,Коваленко Світлана Іванівна,user10399@ukr.net,+380509455901,Кривий Ріг,Дніпропетровська,44,Ж,Budget
10400,2022-11-25,Шевченко Катерина Олександрівна,user10400@gmail.com,+380504554839,Одеса,Одеська,25,Ж,Budget
10401,2023-04-30,Ткаченко Віктор Іванович,user10401@ukr.net,+380501601749,Червоноград,Львівська,50,М,Budget
10402,2024-05-31,Семенченко Іван Іванович,user10402@gmail.com,+380509339960,Червоноград,Львівська,64,М,Standard
10403,2022-09-21,Савченко Олена Петрівна,user10403@ukr.net,+380509750510,Вишневе,Київська,29,Ж,Standard
10404,2024-05-24,Павленко Сергій Петрович,user10404@gmail.com,+380509933897,Чорноморськ,Одеська,29,М,Budget
10405,2024-10-03,Іваненко Іван Сергійович,user10405@ukr.net,+380505697288,Біла Церква,Київська,56,М,Standard
10406,2023-06-02,Шевченко Людмила Петрівна,user10406@gmail.com,+380508868686,Вишневе,Київська,54,Ж,Budget
10407,2024-06-14,Клименко Олена Іванівна,user10407@ukr.net,+380501857950,Павлоград,Дніпропетровська,24,Ж,Standard
10408,2022-01-26,Павленко Олександр Володимирович,user10408@gmail.com,+380504776807,Дрогобич,Львівська,28,М,Standard
10409,2023-09-08,Семенченко Петро Іванович,user10409@ukr.net,+380507749471,Червоноград,Львівська,32,М,Budget
10410,2024-10-29,Ткаченко Олена Сергіївна,user10410@gmail.com,+380508318947,Южне,Одеська,57,Ж,Budget
10411,2022-07-29,Іваненко Віктор Петрович,user10411@ukr.net,+380505389099,Харків,Харківська,45,М,Standard
10412,2024-05-02,Павленко Андрій Іванович,user10412@gmail.com,+380509647151,Павлоград,Дніпропетровська,45,М,Standard
10413,2024-08-27,Петренко Максим Олександрович,user10413@ukr.net,+380508845641,Павлоград,Дніпропетровська,40,М,Standard
10414,2023-06-10,Савченко Максим Іванович,user10414@gmail.com,+380509820031,Київ,Київська,31,М,Standard
10415,2024-10-07,Шевченко Іван Олександрович,user10415@ukr.net,+380508860951,Павлоград,Дніпропетровська,39,М,Budget
10416,2024-09-09,Мельник Людмила Петрівна,user10416@gmail.com,+380504509328,Куп'янськ,Харківська,53,Ж,Budget
10417,2024-05-18,Кравченко Іван Сергійович,user10417@ukr.net,+380507719177,Лозова,Харківська,35,М,Budget
10418,2022-05-06,Савченко Олена Сергіївна,user10418@gmail.com,+380507850196,Одеса,Одеська,35,Ж,Standard
10419,2024-01-21,Петренко Сергій Володимирович,user10419@ukr.net,+380507404214,Київ,Київська,42,М,Standard
10420,2024-07-22,Ткаченко Іван Сергійович,user10420@gmail.com,+380503513067,Біла Церква,Київська,38,М,Standard
10421,2022-12-09,Коваленко Ірина Володимирівна,user10421@ukr.net,+380508270651,Южне,Одеська,60,Ж,Budget
10422,2022-01-07,Семенченко Сергій Олександрович,user10422@gmail.com,+380501532064,Лозова,Харківська,29,М,Standard
10423,2024-01-25,Іваненко Анна Володимирівна,user10423@ukr.net,+380502426286,Павлоград,Дніпропетровська,46,Ж,Premium
10424,2022-12-31,Семенченко Катерина Сергіївна,user10424@gmail.com,+380505082027,Нікополь,Дніпропетровська,45,Ж,Standard
10425,2024-04-04,Ткаченко Олена Іванівна,user10425@ukr.net,+380502147042,Білгород-Дністровський,Одеська,63,Ж,Budget
10426,2023-01-16,Клименко Юлія Володимирівна,user10426@gmail.com,+380505133494,Ізюм,Харківська,22,Ж,Standard
10427,2022-03-18,Мельник Наталія Петрівна,user10427@ukr.net,+380504215237,Львів,Львівська,41,Ж,Premium
10428,2022-08-01,Клименко Анна Іванівна,user10428@gmail.com,+380509418768,Чорноморськ,Одеська,34,Ж,Standard
10429,2023-11-04,Павленко Володимир Олександрович,user10429@ukr.net,+380501291321,Білгород-Дністровський,Одеська,35,М,Standard
10430,2022-03-04,Іваненко Анна Сергіївна,user10430@gmail.com,+380503717271,Куп'янськ,Харківська,65,Ж,Budget
10431,2023-07-25,Мельник Марія Сергіївна,user10431@ukr.net,+380507761584,Одеса,Одеська,42,Ж,Standard
10432,2024-09-02,Литвиненко Віктор Іванович,user10432@gmail.com,+380506420853,Ізюм,Харківська,36,М,Standard
10433,2022-06-18,Ткаченко Юлія Олександрівна,user10433@ukr.net,+380508510853,Львів,Львівська,37,Ж,Standard
10434,2024-03-28,Клименко Тетяна Сергіївна,user10434@gmail.com,+380505443571,Біла Церква,Київська,47,Ж,Standard
10435,2024-04-02,Кравченко Олена Олександрівна,user10435@ukr.net,+380502206999,Червоноград,Львівська,35,Ж,Standard
10436,2024-12-10,Ткаченко Вікторія Олександрівна,user10436@gmail.com,+380507511412,Червоноград,Львівська,22,Ж,Premium
10437,2022-09-06,Семенченко Ірина Сергіївна,user10437@ukr.net,+380505291598,Кривий Ріг,Дніпропетровська,60,Ж,Standard
10438,2022-12-19,Литвиненко Олена Сергіївна,user10438@gmail.com,+380505200932,Стрий,Львівська,20,Ж,Budget
10439,2023-12-19,Василенко Петро Сергійович,user10439@ukr.net,+380507008104,Бровари,Київська,63,М,Standard
10440,2023-04-10,Кравченко Наталія Володимирівна,user10440@gmail.com,+380502184288,Одеса,Одеська,60,Ж,Premium
10441,2022-12-04,Кравченко Марія Петрівна,user10441@ukr.net,+380502563362,Чорноморськ,Одеська,22,Ж,Standard
10442,2024-08-25,Савченко Петро Володимирович,user10442@gmail.com,+380502119411,Куп'янськ,Харківська,37,М,Premium
10443,2024-06-23,Коваленко Вікторія Іванівна,user10443@ukr.net,+380507388272,Львів,Львівська,34,Ж,Standard
10444,2024-04-24,Мельник Анна Сергіївна,user10444@gmail.com,+380501652787,Дніпро,Дніпропетровська,65,Ж,Budget
10445,2022-02-10,Павленко Оксана Олександрівна,user10445@ukr.net,+380501492353,Білгород-Дністровський,Одеська,22,Ж,Budget
10446,2022-01-29,Савченко Дмитро Петрович,user10446@gmail.com,+380503988782,Дрогобич,Львівська,40,М,Standard
10447,2022-04-16,Семенченко Олег Іванович,user10447@ukr.net,+380503065303,Київ,Київська,60,М,Standard
10448,2023-11-02,Клименко Наталія Володимирівна,user10448@gmail.com,+380507269664,Біла Церква,Київська,24,Ж,Standard
10449,2022-01-19,Мельник Тетяна Володимирівна,user10449@ukr.net,+380505486567,Лозова,Харківська,23,Ж,Standard
10450,2022-04-11,Литвиненко Олег Петрович,user10450@gmail.com,+380505117716,Кривий Ріг,Дніпропетровська,39,М,Standard
10451,2022-06-09,Ткаченко Наталія Іванівна,user10451@ukr.net,+380504997496,Одеса,Одеська,54,Ж,Budget
10452,2022-09-19,Кравченко Роман Сергійович,user10452@gmail.com,+380509246014,Стрий,Львівська,44,М,Standard
10453,2022-02-06,Савченко Петро Олександрович,user10453@ukr.net,+380509358152,Біла Церква,Київська,59,М,Budget
10454,2024-02-13,Петренко Володимир Петрович,user10454@gmail.com,+380509063907,Львів,Львівська,49,М,Standard
10455,2023-08-16,Іваненко Максим Олександрович,user10455@ukr.net,+380505136138,Кривий Ріг,Дніпропетровська,34,М,Standard
10456,2023-05-30,Мельник Наталія Сергіївна,user10456@gmail.com,+380509369731,Київ,Київська,58,Ж,Standard
10457,2022-07-21,Коваленко Юлія Володимирівна,user10457@ukr.net,+380505444762,Львів,Львівська,46,Ж,Standard
10458,2023-11-01,Коваленко Тетяна Сергіївна,user10458@gmail.com,+380508277241,Чорноморськ,Одеська,35,Ж,Premium
10459,2023-12-26,Семенченко Людмила Петрівна,user10459@ukr.net,+380502822442,Лозова,Харківська,40,Ж,Premium
10460,2023-08-19,Литвиненко Дмитро Олександрович,user10460@gmail.com,+380509634141,Вишневе,Київська,57,М,Standard
10461,2023-01-04,Мельник Олена Петрівна,user10461@ukr.net,+380505141735,Біла Церква,Київська,19,Ж,Standard
10462,2023-01-28,Литвиненко Олена Сергіївна,user10462@gmail.com,+380503483864,Бровари,Київська,47,Ж,Standard
10463,2022-01-29,Шевченко Оксана Петрівна,user10463@ukr.net,+380508465692,Лозова,Харківська,36,Ж,Standard
10464,2023-01-25,Кузьменко Роман Петрович,user10464@gmail.com,+380507730717,Харків,Харківська,45,М,Standard
10465,2024-05-27,Павленко Петро Петрович,user10465@ukr.net,+380507714818,Куп'янськ,Харківська,44,М,Budget
10466,2024-07-27,Клименко Петро Сергійович,user10466@gmail.com,+380502268689,Ізюм,Харківська,65,М,Standard
10467,2022-09-15,Кравченко Олег Петрович,user10467@ukr.net,+380505038690,Дрогобич,Львівська,39,М,Standard
10468,2024-04-04,Клименко Вікторія Олександрівна,user10468@gmail.com,+380504815073,Харків,Харківська,23,Ж,Standard
10469,2024-02-28,Василенко Олена Володимирівна,user10469@ukr.net,+380503598531,Одеса,Одеська,25,Ж,Budget
10470,2024-12-05,Павленко Олег Олександрович,user10470@gmail.com,+380502945288,Стрий,Львівська,40,М,Standard
10471,2023-01-20,Павленко Сергій Сергійович,user10471@ukr.net,+380502878033,Кривий Ріг,Дніпропетровська,57,М,Premium
10472,2023-08-05,Василенко Олег Володимирович,user10472@gmail.com,+380506994400,Южне,Одеська,49,М,Budget
10473,2024-09-28,Іваненко Роман Володимирович,user10473@ukr.net,+380502815467,Білгород-Дністровський,Одеська,51,М,Standard
10474,2023-10-27,Семенченко Наталія Сергіївна,user10474@gmail.com,+380502088584,Вишневе,Київська,62,Ж,Budget
10475,2023-03-10,Кравченко Олена Іванівна,user10475@ukr.net,+380505697908,Львів,Львівська,56,Ж,Budget
10476,2023-08-31,Семенченко Анна Петрівна,user10476@gmail.com,+380509272668,Чорноморськ,Одеська,60,Ж,Standard
10477,2022-04-13,Бондаренко Дмитро Петрович,user10477@ukr.net,+380505737732,Павлоград,Дніпропетровська,53,М,Standard
10478,2023-11-20,Ткаченко Ірина Володимирівна,user10478@gmail.com,+380507859355,Дніпро,Дніпропетровська,52,Ж,Budget
10479,2024-03-07,Кравченко Оксана Петрівна,user10479@ukr.net,+380508799680,Южне,Одеська,62,Ж,Standard
10480,2022-10-22,Василенко Марія Петрівна,user10480@gmail.com,+380501591144,Кривий Ріг,Дніпропетровська,57,Ж,Standard
10481,2024-12-01,Савченко Вікторія Володимирівна,user10481@ukr.net,+380504495367,Дніпро,Дніпропетровська,29,Ж,Standard
10482,2024-01-04,Ткаченко Ірина Олександрівна,user10482@gmail.com,+380506656621,Стрий,Львівська,33,Ж,Standard
10483,2024-03-18,Клименко Олександр Сергійович,user10483@ukr.net,+380507973158,Харків,Харківська,59,М,Standard
10484,2022-02-08,Кравченко Максим Іванович,user10484@gmail.com,+380508441475,Куп'янськ,Харківська,65,М,Standard
10485,2023-01-02,Іваненко Катерина Олександрівна,user10485@ukr.net,+380509585540,Стрий,Львівська,21,Ж,Budget
10486,2023-08-10,Іваненко Катерина Сергіївна,user10486@gmail.com,+380503963824,Білгород-Дністровський,Одеська,64,Ж,Premium
